link;price;title;title_short;annotation
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-american-muscle-mat-r16-8j-et0-5-114.3-r127-59782248.html;32500;NEW! Комплект дисков American Muscle MAT R16 8j ET0 5*114.3 (R127);American Muscle MAT R16 8j ET0 5*114.3 (R127);"8.0x16"", 5x114.30, ET0, ЦО 67,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-lc107-r18-8.0-9.0-5-114-3-g364-g366-50386157.html;26900;NEW! Комплект дисков Vossen LC107 R18 8.0 / 9.0 5*114,3 (G364 G366);Vossen LC107 R18 8.0 / 9.0 5*114,3 (G364 G366);"8.0/9.0x18"", 5x114.30, ET38/38, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-lc107-r18-8.0-9.0-5-112-g364-g366-50385993.html;26900;NEW! Комплект дисков Vossen LC107 R18 8.0 / 9.0 5*112 (G364-G366);Vossen LC107 R18 8.0 / 9.0 5*112 (G364-G366);"8.0/9.0x18"", 5x112.00, ET38/38, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-xd-series-riot-r20-j9-et18-6-139.7-r072-50221532.html;54999;NEW! Комплект дисков XD Series Riot R20 J9 ET18 6*139.7 (R072);XD Series Riot R20 J9 ET18 6*139.7 (R072);"9.0x20"", 6x139.70, ET18, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-new-diski-vossen-vps303-r18-8.0-j-et35-5-105-g314-44774052.html;24900;NEW! NEW! Диски Vossen VPS303 R18 8.0j ET35 5*105 (G314);Диски Vossen VPS303 R18 8.0j ET35 5*105 (G314);"8.0x18"", 5x105.00, ET35, ЦО 56,5мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-prodrive-gc-05f-r17-8.0-j-et-35-5-100-c003-2-65325636.html;23900;NEW! Комплект дисков Prodrive GC-05F R17 8.0j ET+35 5*100 (C003/2);Prodrive GC-05F R17 8.0j ET+35 5*100 (C003/2);"8.0x17"", 5x100.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-prodrive-gc-05f-r17-8.0-j-et-35-5-114.3-c001-2-65325573.html;23900;NEW! Комплект дисков Prodrive GC-05F R17 8.0j ET+35 5*114.3 (C001/2);Prodrive GC-05F R17 8.0j ET+35 5*114.3 (C001/2);"8.0x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-glamis-r20-j9-et12-6-139.7-r071-50221251.html;54999;NEW! Комплект дисков Black Rhino Glamis R20 J9 ET12 6*139.7 (R071);Black Rhino Glamis R20 J9 ET12 6*139.7 (R071);"9.0x20"", 6x139.70, ET12, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-prodrive-gc-05f-r17-9.0-j-et-30-5-114.3-c002-2-65325502.html;23900;NEW! Комплект дисков Prodrive GC-05F R17 9.0j ET+30 5*114.3 (C002/2);Prodrive GC-05F R17 9.0j ET+30 5*114.3 (C002/2);"9.0x17"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/exkljuziv-rota-volk-racing-te37-sl-r18-11j-et18-5-114.3-d149-61573235.html;29900;Эксклюзив ROTA / Volk Racing TE37 SL R18 11j ET18 5*114.3 (D149);ROTA / Volk Racing TE37 SL R18 11j ET18 5*114.3 (D149);"11.0x18"", 5x114.30, ET18, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-8j-9j-5-100-d145-d146-3-57541343.html;24900;NEW! Разноширокие Volk Racing TE37SL R17 8j/9j 5*100 (D145 D146/3);Разноширокие Volk Racing TE37SL R17 8j/9j 5*100 (D145 D146/3);"8.0/9.0x17"", 5x100.00, ET35/25, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-8j-9j-5-100-d145-d146-1-57540829.html;24900;NEW! Разноширокие Volk Racing TE37SL R17 8j/9j 5*100 (D145 D146/1);Разноширокие Volk Racing TE37SL R17 8j/9j 5*100 (D145 D146/1);"8.0/9.0x17"", 5x100.00, ET35/25, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-8j-9j-5-100-d145-d146-2-57541126.html;24900;NEW! Разноширокие Volk Racing TE37SL R17 8j/9j 5*100 (D145 D146/2);Разноширокие Volk Racing TE37SL R17 8j/9j 5*100 (D145 D146/2);"8.0/9.0x17"", 5x100.00, ET35/25, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-prodrive-gc-05f-r17-8.0-9.0-j-5-114.3-c001-c002-2-65325204.html;23900;NEW! Разноширокие Prodrive GC-05F R17 8.0/9.0j 5*114.3 (C001 C002/2);Разноширокие Prodrive GC-05F R17 8.0/9.0j 5*114.3 (C001 C002/2);"8.0/9.0x17"", 5x114.30, ET35/30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-hre-style-p101-r18-8.0-j-et35-5-114.3-b016-66348302.html;28900;NEW! Комплект дисков HRE Style P101 R18 8.0j ET35 5*114.3 (B016);HRE Style P101 R18 8.0j ET35 5*114.3 (B016);"8.0x18"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-hre-style-p101-r18-8.0-9.0-j-5-114.3-b016-b017-66342265.html;28900;NEW! Комплект дисков HRE Style P101 R18 8.0/9.0j 5*114.3 (B016 B017);HRE Style P101 R18 8.0/9.0j 5*114.3 (B016 B017);"8.0/9.0x18"", 5x114.30, ET35/35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-shtatnye-diski-dlja-lexus-toyota-lc200-r20-j8-5-et58-5-150-p059-65325095.html;36900;NEW! Штатные диски для Lexus/Toyota LC200 R20 J8.5 ET58 5*150 (P059);Штатные диски для Lexus/Toyota LC200 R20 J8.5 ET58 5*150 (P059);"8.5x20"", 5x150.00, ET58, ЦО 110,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/hrom-exkljuziv-komplekt-ssr-sp1-r18-9.5-j-et25-5-100-5-114.3-a023-1-65324979.html;34900;ХРОМ! Эксклюзив! Комплект SSR SP1 R18 9.5j ET25 5*100/5*114.3 (A023/1);ХРОМ   SSR SP1 R18 9.5j ET25 5*100/5*114.3 (A023/1);"9.5x18"", 5x100.00, 5x114.30, ET25, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/hrom-exkljuziv-komplekt-ssr-sp1-r18-9.5-j-et25-5-100-5-114-3-a023-59140597.html;34900;ХРОМ! Эксклюзив! Комплект SSR SP1 R18 9.5j ET25 5*100/5*114,3 (A023);ХРОМ   SSR SP1 R18 9.5j ET25 5*100/5*114,3 (A023);"9.5x18"", 5x100.00, 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-x-ultra-legacy-r20-j9-et18-6-139.7-r124-59781011.html;49900;NEW! Комплект дисков X Ultra Legacy R20 J9 ET18 6*139.7 (R124);X Ultra Legacy R20 J9 ET18 6*139.7 (R124);"9.0x20"", 6x139.70, ET18, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-prodrive-gc-05f-r17-8.0-j-et-35-5-114.3-c001-1-65324914.html;23900;NEW! Комплект дисков Prodrive GC-05F R17 8.0j ET+35 5*114.3 (C001/1);Prodrive GC-05F R17 8.0j ET+35 5*114.3 (C001/1);"8.0x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-prodrive-gc-05f-r17-9.0-j-et-30-5-114.3-c002-1-65324891.html;23900;NEW! Комплект дисков Prodrive GC-05F R17 9.0j ET+30 5*114.3 (C002/1);Prodrive GC-05F R17 9.0j ET+30 5*114.3 (C002/1);"9.0x17"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-prodrive-gc-05f-r17-8.0-9.0-j-5-114.3-c001-c002-1-65324820.html;23900;NEW! Разноширокие Prodrive GC-05F R17 8.0/9.0j 5*114.3 (C001 C002/1);Разноширокие Prodrive GC-05F R17 8.0/9.0j 5*114.3 (C001 C002/1);"8.0/9.0x17"", 5x114.30, ET35/30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-prodrive-gc-05f-r17-9.0-j-et-30-5-114.3-c002-65324757.html;23900;NEW! Комплект дисков Prodrive GC-05F R17 9.0j ET+30 5*114.3 (C002);Prodrive GC-05F R17 9.0j ET+30 5*114.3 (C002);"9.0x17"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-lc101-r18-8.0-9.0-5-114.3-g361-50385737.html;25900;NEW! Комплект дисков Vossen LC101 R18 8.0 / 9.0 5*114.3 (G361);Vossen LC101 R18 8.0 / 9.0 5*114.3 (G361);"8.0/9.0x18"", 5x114.30, ET35/35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-prodrive-gc-05f-r17-8.0-j-et-35-5-114.3-c001-65324723.html;23900;NEW! Комплект дисков Prodrive GC-05F R17 8.0j ET+35 5*114.3 (C001);Prodrive GC-05F R17 8.0j ET+35 5*114.3 (C001);"8.0x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-prodrive-gc-05f-r17-8.0-9.0-j-5-114.3-c001-c002-65324618.html;23900;NEW! Разноширокие Prodrive GC-05F R17 8.0/9.0j 5*114.3 (C001 C002);Разноширокие Prodrive GC-05F R17 8.0/9.0j 5*114.3 (C001 C002);"8.0/9.0x17"", 5x114.30, ET35/30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-b-r-el-cajon-r20-j9-et12-6-139.7-r068-50220084.html;54999;NEW! Комплект дисков B-R El Cajon R20 J9 ET12 6*139.7 (R068);B-R El Cajon R20 J9 ET12 6*139.7 (R068);"9.0x20"", 6x139.70, ET12, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-cv3-r20-8.5-jj-et-35-5-112-g202-36523764.html;35899;NEW! Комплект дисков Vossen CV3 R20 8.5jj ET+35 5*112 (G202);Vossen CV3 R20 8.5jj ET+35 5*112 (G202);"8.5x20"", 5x112.00, ET35, ЦО 66,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-prodrive-gc-05f-r17-8.0-j-et-35-5-100-c003-1-65324567.html;23900;NEW! Комплект дисков Prodrive GC-05F R17 8.0j ET+35 5*100 (C003/1);Prodrive GC-05F R17 8.0j ET+35 5*100 (C003/1);"8.0x17"", 5x100.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-prodrive-gc-05f-r17-8.0-j-et-35-5-100-c003-65324471.html;23900;NEW! Комплект дисков Prodrive GC-05F R17 8.0j ET+35 5*100 (C003);Prodrive GC-05F R17 8.0j ET+35 5*100 (C003);"8.0x17"", 5x100.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-pro-comp-metal-mulisha-5038-r20-j9-et-12-6-139.7-r123-59780444.html;54999;NEW! Комплект Pro Comp Metal Mulisha 5038 R20 J9 ET+12 6*139.7 (R123);Pro Comp Metal Mulisha 5038 R20 J9 ET+12 6*139.7 (R123);"9.0x20"", 6x139.70, ET12, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-advan-rs-r17-8.0-jj-et38-5-114.3-5-100-e050-1-65324366.html;23900;Комплект дисков Advan RS R17 8.0jj ET38 5*114.3 / 5*100 (E050/1);Advan RS R17 8.0jj ET38 5*114.3 / 5*100 (E050/1);"8.0x17"", 5x100.00, 5x114.30, ET38, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/nuts/komplekt-stalnyh-gaek-max-guard-racing-composite-pur-m12x1-25-7098-56044693.html;2500;Комплект стальных гаек Max Guard Racing Composite pur M12X1.25 (7098);стальных гаек Max Guard Racing Composite pur M12X1.25 (7098);
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-ssr-sp1-r17-9.0-jj-et-20-5-100-5-114.3-a009-1-65324292.html;24900;NEW! Комплект дисков SSR SP1 R17 9.0jj ET+20 5*100 / 5*114.3 (A009/1);SSR SP1 R17 9.0jj ET+20 5*100 / 5*114.3 (A009/1);"9.0x17"", 5x100.00, 5x114.30, ET20, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-work-equip-01-r15-7j-et30-4-100-l018-63967014.html;19900;NEW! Комплект дисков Work Equip 01 R15 7j ET30 4*100 (L018);Work Equip 01 R15 7j ET30 4*100 (L018);"7.0x15"", 4x100.00, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-shogun-s05-r17-8.5-j-9.5-j-5-114.3-100-1s023-1s024-63964154.html;25900;Разноширокие Shogun S05 R17 8.5j/9.5j 5*114.3/100 (1S023 1S024);Разноширокие Shogun S05 R17 8.5j/9.5j 5*114.3/100 (1S023 1S024);"8.5/9.5x17"", 5x100.00, 5x114.30, ET20/15, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-para-diskov-xxr-527-r18-9.75-j-20-5-114.3-100-h036-62837435.html;14000;NEW! Пара дисков XXR 527 R18 9.75j +20 5*114.3/100 (H036);дисков XXR 527 R18 9.75j +20 5*114.3/100 (H036);"9.75x18"", 5x100.00, 5x114.30, ET20, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-american-muscle-mat-r16-8j-et-13-6-139.7-r192-61849988.html;33999;NEW! Комплект дисков American Muscle MAT R16 8j ET-13 6*139.7 (R192);American Muscle MAT R16 8j ET-13 6*139.7 (R192);"8.0x16"", 6x139.70, ET-13, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-8j-9j-5-114.3-d147-d117-2-61574427.html;24900;NEW! Разноширокие Volk Racing TE37SL R17 8j/9j 5*114.3 (D147 D117/2);Разноширокие Volk Racing TE37SL R17 8j/9j 5*114.3 (D147 D117/2);"8.0/9.0x17"", 5x114.30, ET35/25, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-11j-5-114.3-d149-d150-a-60357340.html;29900;NEW! Разноширокие Volk Racing TE37 SL R18 9/11j 5*114.3 (D149 D150 A);Разноширокие Volk Racing TE37 SL R18 9/11j 5*114.3 (D149 D150 A);"9.0/11.0x18"", 5x114.30, ET20/18, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r18-9j-et30-5-114.3-d098a-60357773.html;28900;NEW! Комплект дисков Volk Racing TE37 SL R18 9j ET30 5*114.3 (D098A);Volk Racing TE37 SL R18 9j ET30 5*114.3 (D098A);"9.0x18"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r18-9j-et30-5-114.3-d098c-60359038.html;28900;NEW! Комплект дисков Volk Racing TE37 SL R18 9j ET30 5*114.3 (D098C);Volk Racing TE37 SL R18 9j ET30 5*114.3 (D098C);"9.0x18"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r18-9j-et30-5-114.3-d098b-60356945.html;28900;NEW! Комплект дисков Volk Racing TE37 SL R18 9j ET30 5*114.3 (D098B);Volk Racing TE37 SL R18 9j ET30 5*114.3 (D098B);"9.0x18"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-tuff-a-t-t-10-r16-j8-et-13-6-139.7-r134-59783021.html;44999;NEW! Комплект дисков TUFF A. T. T-10 R16 J8 ET-13 6*139.7 (R134);TUFF A. T. T-10 R16 J8 ET-13 6*139.7 (R134);"8.0x16"", 6x139.70, ET-13, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-tanay-r18-9j-et20-5-127-r150-59855128.html;43999;NEW! Комплект дисков Black Rhino Tanay R18 9j ET20 5*127 (R150);Black Rhino Tanay R18 9j ET20 5*127 (R150);"9.0x18"", 5x127.00, ET20, ЦО 71,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-worx-810-sentry-r20-j9-et18-6-139.7-6-135-r113-59275561.html;54999;NEW! Комплект дисков Worx 810 Sentry R20 J9 ET18 6*139.7/ 6*135 (R113);Worx 810 Sentry R20 J9 ET18 6*139.7/ 6*135 (R113);"9.0x20"", 6x135.00, 6x139.70, ET18, ЦО 106,4мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-8j-9j-5-114.3-d147-d117-1-57565965.html;24900;NEW! Разноширокие Volk Racing TE37SL R17 8j/9j 5*114.3 (D147 D117/1);Разноширокие Volk Racing TE37SL R17 8j/9j 5*114.3 (D147 D117/1);"8.0/9.0x17"", 5x114.30, ET35/25, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-8jj-et35-5-114.3-d147-2-57566067.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 8jj ET35 5*114.3 (D147/2);Volk Racing TE37SL R17 8jj ET35 5*114.3 (D147/2);"8.0x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-8j-9j-5-114.3-d147-d117-3-57566095.html;24900;NEW! Разноширокие Volk Racing TE37SL R17 8j/9j 5*114.3 (D147 D117/3);Разноширокие Volk Racing TE37SL R17 8j/9j 5*114.3 (D147 D117/3);"8.0/9.0x17"", 5x114.30, ET35/25, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-8jj-et35-5-114.3-d147-3-57566133.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 8jj ET35 5*114.3 (D147/3);Volk Racing TE37SL R17 8jj ET35 5*114.3 (D147/3);"8.0x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-8j-9j-5-114-3-d147-d117-57565893.html;24900;NEW! Разноширокие Volk Racing TE37SL R17 8j/9j 5*114,3 (D147 D117);Разноширокие Volk Racing TE37SL R17 8j/9j 5*114,3 (D147 D117);"8.0/9.0x17"", 5x114.30, ET35/25, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-8j-et35-5-114.3-d147-57565934.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 8j ET35 5*114.3 (D147);Volk Racing TE37SL R17 8j ET35 5*114.3 (D147);"8.0x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/gt/komplekt-obvesa-na-subaru-legacy-bh-280-283-52438149.html;9000;Комплект обвеса на Subaru Legacy BH (280-283);обвеса на Subaru Legacy BH (280-283);
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-ssr-sp1-r17-9.0-jj-et-20-5-100-5-114.3-a009-49851428.html;24900;NEW! Комплект дисков SSR SP1 R17 9.0jj ET+20 5*100 / 5*114.3 (A009);SSR SP1 R17 9.0jj ET+20 5*100 / 5*114.3 (A009);"9.0x17"", 5x100.00, 5x114.30, ET20, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-9j-et-25-5-114.3-d117-1-48593594.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 9j ET+25 5*114.3  (D117/1);Volk Racing TE37SL R17 9j ET+25 5*114.3  (D117/1);"9.0x17"", 5x114.30, ET25, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-9j-et-25-5-114.3-d117-2-48593797.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 9j ET+25 5*114.3 (D117/2);Volk Racing TE37SL R17 9j ET+25 5*114.3 (D117/2);"9.0x17"", 5x114.30, ET25, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-9j-et-25-5-114.3-d117-3-48593374.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 9j ET+25 5*114.3  (D117/3);Volk Racing TE37SL R17 9j ET+25 5*114.3  (D117/3);"9.0x17"", 5x114.30, ET25, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-para-diskov-vossen-cv3-r18-8.5-j-et-20-5-114.3-g294-44766146.html;11000;NEW! Пара дисков Vossen CV3 R18 8.5j ET+20 5*114.3 (G294);дисков Vossen CV3 R18 8.5j ET+20 5*114.3 (G294);"8.5x18"", 5x114.30, ET20, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-vps304-r19-8.5-j-35-5-114-3-g267-42122749.html;39999;NEW! Комплект дисков Vossen VPS304 R19 8.5j +35 5*114,3 (G267);Vossen VPS304 R19 8.5j +35 5*114,3 (G267);"8.5x19"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-shogun-rs-z-r18-10.5-j-et15-5-114.3-s031-1-65323946.html;29900;NEW! Комплект дисков Shogun RS-Z R18 10.5j ET15 5*114.3 (S031/1);Shogun RS-Z R18 10.5j ET15 5*114.3 (S031/1);"10.5x18"", 5x114.30, ET15, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-shogun-rs-z-r18-10.5-j-et15-5-114.3-s031-65323825.html;29900;NEW! Комплект дисков Shogun RS-Z R18 10.5j ET15 5*114.3 (S031);Shogun RS-Z R18 10.5j ET15 5*114.3 (S031);"10.5x18"", 5x114.30, ET15, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/nuts/komplekt-nippelej-michelin-zheltyj-7017-56044237.html;500;Комплект ниппелей Michelin, желтый (7017);ниппелей Michelin, желтый (7017);
https://baza.drom.ru/vladivostok/wheel/disc/deep-komplekt-diskov-shogun-v07-r18-10.5-et-8-5-114.3-s010-59140090.html;34900;DEEP! Комплект дисков Shogun V07 R18 10.5 ET+8 5*114.3 (S010);DEEP  Shogun V07 R18 10.5 ET+8 5*114.3 (S010);"10.5x18"", 5x114.30, ET8, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-xd-series-style-rockstar-r18-9.0-j-et0-6-139.7-r229-63667852.html;33900;NEW! Комплект XD Series Style Rockstar R18 9.0j ET0 6*139.7 (R229);XD Series Style Rockstar R18 9.0j ET0 6*139.7 (R229);"9.0x18"", 6x139.70, ET0, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/exkljuziv-komplekt-diskov-shogun-v07-red-r18-10.5-j-et8-5-114.3-s018-63965454.html;34900;Эксклюзив! Комплект дисков Shogun V07 RED R18 10.5j ET8 5*114.3 (S018);Shogun V07 RED R18 10.5j ET8 5*114.3 (S018);"10.5x18"", 5x114.30, ET8, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/5-diskov-komplekt-volk-racing-te37-r18-9.5-j-et20-6-139.7-r228-63667789.html;41250;5 Дисков! Комплект Volk Racing TE37 R18 9.5j ET20 6*139.7 (R228);5 Дисков  Volk Racing TE37 R18 9.5j ET20 6*139.7 (R228);"9.5x18"", 6x139.70, ET20, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-r18-9.5-j-et20-6-139.7-r228-63667601.html;32900;NEW! Комплект дисков Volk Racing TE37 R18 9.5j ET20 6*139.7 (R228);Volk Racing TE37 R18 9.5j ET20 6*139.7 (R228);"9.5x18"", 6x139.70, ET20, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-work-emotion-cr-kiwami-r17-7.5-jj-et-33-5-100-l025-63667453.html;23900;Комплект дисков Work Emotion CR Kiwami R17 7.5jj ET+33 5*100 (L025);Work Emotion CR Kiwami R17 7.5jj ET+33 5*100 (L025);"7.5x17"", 5x100.00, ET33, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/original-shogun-a1-r18-10.5-j-et15-5-114.3-s005-63667386.html;31900;Оригинал! Shogun A1 R18 10.5j ET15 5*114.3 (S005);Shogun A1 R18 10.5j ET15 5*114.3 (S005);"10.5x18"", 5x114.30, ET15, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-8j-et35-5-114.3-d120a-63406938.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 8j ET35 5*114.3 (D120A);Volk Racing TE37SL R17 8j ET35 5*114.3 (D120A);"8.0x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/original-komplekt-diskov-shogun-a1-r18-10.5-j-et15-5-114.3-s005-54324565.html;31900;Оригинал! Комплект дисков Shogun A1 R18 10.5j ET15 5*114.3 (S005);Shogun A1 R18 10.5j ET15 5*114.3 (S005);"10.5x18"", 5x114.30, ET15, ЦО 73,1мм."
